State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
MD,Maryland,2016,April,12 month-ending,Number of Deaths,46898,100,0.0191905838,
MD,Maryland,2016,May,12 month-ending,Number of Deaths,47054,100,0.0233773962,
MD,Maryland,2016,June,12 month-ending,Number of Deaths,47120,100,0.025466893,
MD,Maryland,2016,July,12 month-ending,Number of Deaths,47315,100,0.0274754306,
MD,Maryland,2016,August,12 month-ending,Number of Deaths,47548,100,0.0273407925,
MD,Maryland,2016,September,12 month-ending,Number of Deaths,47868,100,0.0250689396,
MD,Maryland,2016,October,12 month-ending,Number of Deaths,48045,100,0.0228952024,
MD,Maryland,2016,November,12 month-ending,Number of Deaths,48351,100,0.018613886,
MD,Maryland,2016,December,12 month-ending,Number of Deaths,48668,100,0.0164379058,
MD,Maryland,2017,January,12 month-ending,Number of Deaths,49034,100,0.0163152099,*Likely underreported due to incomplete data
MD,Maryland,2017,February,12 month-ending,Number of Deaths,49192,100,0.0182956578,*Likely underreported due to incomplete data
MD,Maryland,2017,March,12 month-ending,Number of Deaths,49493,100,0.0202048775,*Likely underreported due to incomplete data
MD,Maryland,2017,April,12 month-ending,Number of Deaths,49580,100,0.0221863655,*Likely underreported due to incomplete data
MD,Maryland,2017,May,12 month-ending,Number of Deaths,49562,100,0.0221944231,*Likely underreported due to incomplete data
MD,Maryland,2017,June,12 month-ending,Number of Deaths,49663,100,0.0281900006,*Likely underreported due to incomplete data
MD,Maryland,2017,July,12 month-ending,Number of Deaths,49538,100,0.0302797852,*Likely underreported due to incomplete data
MD,Maryland,2017,August,12 month-ending,Number of Deaths,49559,100,0.0383381424,*Likely underreported due to incomplete data
MD,Maryland,2017,September,12 month-ending,Number of Deaths,49590,100,0.0403307118,*Likely underreported due to incomplete data
MD,Maryland,2015,January,12 month-ending,Number of Drug Overdose Deaths,1078,100,0.0085851648,
MD,Maryland,2015,February,12 month-ending,Number of Drug Overdose Deaths,1115,100,0.0085534053,
MD,Maryland,2015,March,12 month-ending,Number of Drug Overdose Deaths,1129,100,0.0085437225,
MD,Maryland,2015,April,12 month-ending,Number of Drug Overdose Deaths,1125,100,0.0106546198,
MD,Maryland,2015,May,12 month-ending,Number of Drug Overdose Deaths,1137,100,0.0106168383,
MD,Maryland,2015,June,12 month-ending,Number of Drug Overdose Deaths,1137,100,0.010570601,
MD,Maryland,2015,July,12 month-ending,Number of Drug Overdose Deaths,1146,100,0.0105516397,
MD,Maryland,2015,August,12 month-ending,Number of Drug Overdose Deaths,1169,100,0.0105358535,
MD,Maryland,2015,September,12 month-ending,Number of Drug Overdose Deaths,1212,100,0.0147414973,
MD,Maryland,2015,October,12 month-ending,Number of Drug Overdose Deaths,1251,100,0.018895654,
MD,Maryland,2015,November,12 month-ending,Number of Drug Overdose Deaths,1282,100,0.021015909,
MD,Maryland,2015,December,12 month-ending,Number of Drug Overdose Deaths,1320,100,0.0212035113,
MD,Maryland,2016,January,12 month-ending,Number of Drug Overdose Deaths,1303,100,0.0214523222,
MD,Maryland,2016,February,12 month-ending,Number of Drug Overdose Deaths,1336,100,0.0214196976,
MD,Maryland,2016,March,12 month-ending,Number of Drug Overdose Deaths,1381,100,0.0214183212,
MD,Maryland,2016,April,12 month-ending,Number of Drug Overdose Deaths,1479,100,0.0191905838,
MD,Maryland,2016,May,12 month-ending,Number of Drug Overdose Deaths,1580,100,0.0233773962,
MD,Maryland,2016,June,12 month-ending,Number of Drug Overdose Deaths,1683,100,0.025466893,
MD,Maryland,2016,July,12 month-ending,Number of Drug Overdose Deaths,1758,100,0.0274754306,
MD,Maryland,2016,August,12 month-ending,Number of Drug Overdose Deaths,1848,100,0.0273407925,
MD,Maryland,2016,September,12 month-ending,Number of Drug Overdose Deaths,1907,100,0.0250689396,
MD,Maryland,2016,October,12 month-ending,Number of Drug Overdose Deaths,1945,100,0.0228952024,
MD,Maryland,2016,November,12 month-ending,Number of Drug Overdose Deaths,1997,100,0.018613886,
MD,Maryland,2016,December,12 month-ending,Number of Drug Overdose Deaths,2074,100,0.0164379058,
MD,Maryland,2017,January,12 month-ending,Number of Drug Overdose Deaths,2174,100,0.0163152099,*Likely underreported due to incomplete data
MD,Maryland,2017,February,12 month-ending,Number of Drug Overdose Deaths,2188,100,0.0182956578,*Likely underreported due to incomplete data
MD,Maryland,2017,March,12 month-ending,Number of Drug Overdose Deaths,2230,100,0.0202048775,*Likely underreported due to incomplete data
MD,Maryland,2017,April,12 month-ending,Number of Drug Overdose Deaths,2266,100,0.0221863655,*Likely underreported due to incomplete data
MD,Maryland,2017,May,12 month-ending,Number of Drug Overdose Deaths,2268,100,0.0221944231,*Likely underreported due to incomplete data
MD,Maryland,2017,June,12 month-ending,Number of Drug Overdose Deaths,2274,100,0.0281900006,*Likely underreported due to incomplete data
ME,Maine,2015,September,12 month-ending,Cocaine (T40.5),26,100,0.0069949636,
MD,Maryland,2017,July,12 month-ending,Number of Drug Overdose Deaths,2259,100,0.0302797852,*Likely underreported due to incomplete data
MD,Maryland,2017,August,12 month-ending,Number of Drug Overdose Deaths,2249,100,0.0383381424,*Likely underreported due to incomplete data
MD,Maryland,2017,September,12 month-ending,Number of Drug Overdose Deaths,2261,100,0.0403307118,*Likely underreported due to incomplete data
MD,Maryland,2015,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",936,100,0.0085851648,
MD,Maryland,2015,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",964,100,0.0085534053,
MD,Maryland,2015,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",969,100,0.0085437225,
MD,Maryland,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",970,100,0.0106546198,
MD,Maryland,2015,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",975,100,0.0106168383,
MD,Maryland,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",965,100,0.010570601,
MD,Maryland,2015,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",976,100,0.0105516397,
MD,Maryland,2015,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",996,100,0.0105358535,
MD,Maryland,2015,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1033,100,0.0147414973,
MD,Maryland,2015,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1071,100,0.018895654,
MD,Maryland,2015,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1096,100,0.021015909,
MD,Maryland,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1130,100,0.0212035113,
MD,Maryland,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1112,100,0.0214523222,
MD,Maryland,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1150,100,0.0214196976,
MD,Maryland,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1201,100,0.0214183212,
MD,Maryland,2016,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1286,100,0.0191905838,
MD,Maryland,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1389,100,0.0233773962,
MD,Maryland,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1491,100,0.025466893,
MD,Maryland,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1561,100,0.0274754306,
MD,Maryland,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1640,100,0.0273407925,
MD,Maryland,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1694,100,0.0250689396,
MD,Maryland,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1733,100,0.0228952024,
MD,Maryland,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1795,100,0.018613886,
MD,Maryland,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1866,100,0.0164379058,
MD,Maryland,2017,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1954,100,0.0163152099,*Likely underreported due to incomplete data
MD,Maryland,2017,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1967,100,0.0182956578,*Likely underreported due to incomplete data
MD,Maryland,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2002,100,0.0202048775,*Likely underreported due to incomplete data
MD,Maryland,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2036,100,0.0221863655,*Likely underreported due to incomplete data
MD,Maryland,2017,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2038,100,0.0221944231,*Likely underreported due to incomplete data
MD,Maryland,2017,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2036,100,0.0281900006,*Likely underreported due to incomplete data
MD,Maryland,2017,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2017,100,0.0302797852,*Likely underreported due to incomplete data
MD,Maryland,2017,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2008,100,0.0383381424,*Likely underreported due to incomplete data
MD,Maryland,2017,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2024,100,0.0403307118,*Likely underreported due to incomplete data
MD,Maryland,2015,January,12 month-ending,Percent with drugs specified,98.6085343228,100,0.0085851648,
MD,Maryland,2015,February,12 month-ending,Percent with drugs specified,98.7443946188,100,0.0085534053,
MD,Maryland,2015,March,12 month-ending,Percent with drugs specified,98.6713906112,100,0.0085437225,
MD,Maryland,2015,April,12 month-ending,Percent with drugs specified,98.8444444444,100,0.0106546198,
MD,Maryland,2015,May,12 month-ending,Percent with drugs specified,98.7686895339,100,0.0106168383,
MD,Maryland,2015,June,12 month-ending,Percent with drugs specified,98.5048372911,100,0.010570601,
MD,Maryland,2015,July,12 month-ending,Percent with drugs specified,98.6910994764,100,0.0105516397,
MD,Maryland,2015,August,12 month-ending,Percent with drugs specified,98.4602224123,100,0.0105358535,
MD,Maryland,2015,September,12 month-ending,Percent with drugs specified,98.4323432343,100,0.0147414973,
MD,Maryland,2015,October,12 month-ending,Percent with drugs specified,98.481215028,100,0.018895654,
MD,Maryland,2015,November,12 month-ending,Percent with drugs specified,98.2839313573,100,0.021015909,
MD,Maryland,2015,December,12 month-ending,Percent with drugs specified,98.4090909091,100,0.0212035113,
MD,Maryland,2016,January,12 month-ending,Percent with drugs specified,98.5418265541,100,0.0214523222,
MD,Maryland,2016,February,12 month-ending,Percent with drugs specified,98.6526946108,100,0.0214196976,
MD,Maryland,2016,March,12 month-ending,Percent with drugs specified,98.7690079652,100,0.0214183212,
MD,Maryland,2016,April,12 month-ending,Percent with drugs specified,98.6477349561,100,0.0191905838,
MD,Maryland,2016,May,12 month-ending,Percent with drugs specified,98.8607594937,100,0.0233773962,
MD,Maryland,2016,June,12 month-ending,Percent with drugs specified,98.752228164,100,0.025466893,
MD,Maryland,2016,July,12 month-ending,Percent with drugs specified,98.8054607509,100,0.0274754306,
MD,Maryland,2016,August,12 month-ending,Percent with drugs specified,98.8095238095,100,0.0273407925,
MD,Maryland,2016,September,12 month-ending,Percent with drugs specified,98.8463555322,100,0.0250689396,
MD,Maryland,2016,October,12 month-ending,Percent with drugs specified,98.766066838,100,0.0228952024,
MD,Maryland,2016,November,12 month-ending,Percent with drugs specified,98.8983475213,100,0.018613886,
MD,Maryland,2016,December,12 month-ending,Percent with drugs specified,98.7945998071,100,0.0164379058,
MD,Maryland,2017,January,12 month-ending,Percent with drugs specified,98.7120515179,100,0.0163152099,*Likely underreported due to incomplete data
MD,Maryland,2017,February,12 month-ending,Percent with drugs specified,98.5831809872,100,0.0182956578,*Likely underreported due to incomplete data
MD,Maryland,2017,March,12 month-ending,Percent with drugs specified,98.5201793722,100,0.0202048775,*Likely underreported due to incomplete data
MD,Maryland,2017,April,12 month-ending,Percent with drugs specified,98.4554280671,100,0.0221863655,*Likely underreported due to incomplete data
MD,Maryland,2017,May,12 month-ending,Percent with drugs specified,98.5008818342,100,0.0221944231,*Likely underreported due to incomplete data
MD,Maryland,2017,June,12 month-ending,Percent with drugs specified,98.6367634125,100,0.0281900006,*Likely underreported due to incomplete data
MD,Maryland,2017,July,12 month-ending,Percent with drugs specified,98.5834440018,100,0.0302797852,*Likely underreported due to incomplete data
MD,Maryland,2017,August,12 month-ending,Percent with drugs specified,98.577145398,100,0.0383381424,*Likely underreported due to incomplete data
MD,Maryland,2017,September,12 month-ending,Percent with drugs specified,98.5404688191,100,0.0403307118,*Likely underreported due to incomplete data
MD,Maryland,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),17,100,0.0085851648,
MD,Maryland,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),16,100,0.0085534053,
MD,Maryland,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),18,100,0.0085437225,
MD,Maryland,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),18,100,0.0106546198,
MD,Maryland,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),18,100,0.0106168383,
MD,Maryland,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),18,100,0.010570601,
MD,Maryland,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0.0105516397,
MD,Maryland,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.0105358535,
MD,Maryland,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0.0147414973,
MD,Maryland,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0.018895654,
MD,Maryland,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.021015909,
MD,Maryland,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.0212035113,
MD,Maryland,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0.0214523222,
MD,Maryland,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0.0214196976,
MD,Maryland,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0.0214183212,
MD,Maryland,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0.0191905838,
MD,Maryland,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0.0233773962,
MD,Maryland,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0.025466893,
MD,Maryland,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0.0274754306,
MD,Maryland,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),38,100,0.0273407925,
MD,Maryland,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),42,100,0.0250689396,
MD,Maryland,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),44,100,0.0228952024,
MD,Maryland,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),42,100,0.018613886,
MD,Maryland,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),46,100,0.0164379058,
MD,Maryland,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),48,100,0.0163152099,*Likely underreported due to incomplete data
MD,Maryland,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),47,100,0.0182956578,*Likely underreported due to incomplete data
MD,Maryland,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),50,100,0.0202048775,*Likely underreported due to incomplete data
MD,Maryland,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),54,100,0.0221863655,*Likely underreported due to incomplete data
MD,Maryland,2017,May,12 month-ending,Psychostimulants with abuse potential (T43.6),55,100,0.0221944231,*Likely underreported due to incomplete data
MD,Maryland,2017,June,12 month-ending,Psychostimulants with abuse potential (T43.6),56,100,0.0281900006,*Likely underreported due to incomplete data
MD,Maryland,2017,July,12 month-ending,Psychostimulants with abuse potential (T43.6),52,100,0.0302797852,*Likely underreported due to incomplete data
MD,Maryland,2017,August,12 month-ending,Psychostimulants with abuse potential (T43.6),49,100,0.0383381424,*Likely underreported due to incomplete data
MD,Maryland,2017,September,12 month-ending,Psychostimulants with abuse potential (T43.6),49,100,0.0403307118,*Likely underreported due to incomplete data
MD,Maryland,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",237,100,0.0085851648,
MD,Maryland,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",259,100,0.0085534053,
MD,Maryland,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",263,100,0.0085437225,
